start	end	text
9756780	9761940	been taken care that will be done by the front end system Java is really great
9761940	9766340	backend knowledge back backend language I would say which had a really lot of
9766340	9770980	lot of amount of openings which has a lot of scope but learning full stack
9770980	9778860	this JavaScript based stack right will add a more of you know flags to you
9779860	9786820	work Suresh do you get that so it will be really helpful but if you go back
9786820	9790860	right time leaf like if I show you
9793180	9802860	like if you go with the time leaf right what it does it is used to resolve you
9802860	9811380	know screen HTML screens right as far as I remember yeah if you see you are
9811380	9818060	writing form and table inside Java right so we are you are actually throwing
9818060	9823180	HTML screens from Java itself so Java is to do all this works but later on they
9823180	9827460	say that I'll focus on one thing so there are many solutions that were added
9828300	9833820	time but as the screens got complicated right as more interactivity came more
9833820	9838220	of things him came so Java was this timely framework was an accurate right
9838220	9845020	solution to do it then they went on to build this react and angular or simple
9845020	9852860	you know Ajax calls all those things we'll see step by step one by one okay
9852900	9865660	you'll get that so rich thank you some bit thank you Suresh did I miss any
9865660	9872780	doubt hopefully everyone enjoyed today's class guys it was really great class
9872780	9875140	okay
9877420	9883820	yeah okay always able to want to help you guys because that's how you will be
9883820	9890060	learning right that's what you are here for thank you shake after angular came
9890060	9894420	react that's a different story on and do I will tell you actually they both are
9894420	9902220	solving different problems I if I since it's a doubt session if I just want to
9902220	9909140	say it in a word right react solved only small problem react solved one of the
9909140	9918220	core problem is when I say that HTML is not a programming language right do you
9918220	9926340	agree with that Anandu HTML is not a programming language then they wanted
9926340	9936260	like what if I want to create if you go for a site like flipkart right if you go
9936260	9940940	for a site like flipkart if you see all the stacks right four five tags like one
9940940	9947620	two three or six sex they both all have same things same size same things only
9947620	9952780	the image and the data is changing right do you agree only three items are
9952780	9959500	changing shop now from top-selling pendels or the image right now imagine if
9959500	9965020	we had a for loop if we had a for loop and we if we can just pass on the three
9965020	9970620	information and build boxes for me it would be easier right
9972460	9979180	so what react react told is that hey why can't we write something which will make
9979180	9987420	HTML dynamic and easier to build user interfaces so react was solving a
9987420	9993580	problem which can automate the HTML part along with the coding language so but in
9993580	9999060	the end right in the end browser is always served HTML only so they return
9999060	10003940	some yeah code replication becomes less so in a way when you are writing a
10003940	10011220	react you are writing a logic more than a HTML and CSS okay I'll tell them in
10011220	10015300	depth when we started I'll explain the problem statements and everything but
10015300	10020020	you'll get to know about react and angular let's wait for that time guys
10020020	10025860	okay let's build that intuition by then let's be comfortable with all the you
10025860	10030100	know jargons that we have before that Dom know what is a dom tree how that
10030260	10035060	happened how react has solved the problem like if I'm using a coding
10035700	10040820	language since HTML is something browser depends on to render a screen why you
10040820	10045220	want to write a logic and why you want to convert it how we are enhancing a
10045220	10050260	speed so there are too many things we'll come to them step by step okay
10052580	10056420	but till now I would ask you to just focus on the something that we are learning
10056980	10060420	will build one after the other that works
10067780	10073780	okay cool so anything else guys before we end the session I'll I'll what I'll do is
10073780	10078340	like I'll create a GitHub repo I'll share it with you guys okay
10079140	10083220	I'll wait for another one two minutes if no doubts I'll close the session for
10083220	10088820	today guys so thank you for attending today's session hope you saw the
10088820	10094820	assignments and we meet on you know next class Thursday and there's a few
10094820	10099540	more things to explore in the HTML part then we'll get started with the CSS
10099540	10106820	okay let's get started with the CSS okay let's get started with the CSS okay
10107780	10110660	there are too many interesting things we'll learn in the next class where
10110660	10117060	we'll also complete a portfolio project up to an extent thank you Muneshwara
10118580	10121300	good night take care
10121300	10123780	care
10128260	10136900	okay examine some with when I told about this client and server right
10136900	10141220	we talked about how connection is established what mode of connection is
10141220	10146500	there but if if if waiter is bringing a food
10146500	10150900	he would bring in some utensils and some plate right
10151140	10157220	do you agree from kitchen when you order a item he'll bring in some plate and
10157220	10161220	food right now what would be the right sort of
10161220	10164900	utensil to bring data from backend to the client
10164900	10170900	from server to the client is in two ways xml is a older way how it used to be
10170900	10176180	done but json is something a new way of doing
10176180	10181300	that same thing these are the two formats
10181300	10184580	where which were used for the mode of communication
10184580	10187060	when we when there is a mode of communication between the two systems
10187060	10191700	how data should be transferred so earlier we used to use xml now we
10191700	10196100	are using json and but xml used in different ways to
10196100	10199140	write configuration like in many languages like java if you
10199140	10203700	go for any applications right like spring
10203700	10208180	application they used to write xml coding to xml
10208180	10212820	this configuration to explain like what what all things they are using it
10212820	10215780	but from our learning perspective we'll never see that
10215780	10219300	from our learning perspective what we'll see is that more of a
10219300	10222740	json data that is being transferred from backend to the client
10222740	10230020	instead of json you can also use xml data is that clear because from client
10230020	10235060	side we can consume both json and xml data
10236900	10242420	okay so like if you can go to the browser also
10242980	10248420	xml versus json you can search this okay
10249460	10254260	you can find it like how these are used this is aws
10254260	10258340	related you know questionnaire
10259060	10263780	so it's about like when to use which one how data is transferred over it you can
10263780	10266500	read about this like you have any doubts while reading
10266500	10269700	about this you can come back with and discuss you can paste it in group also
10269700	10273700	what's a group i'll i'll i'll try to answer there also
10273700	10276100	okay
10278740	10281780	so otherwise then
10283700	10286420	thank you shan
10287060	10289860	thank you sam
10292580	10296260	so good night guys then i'll stop the screen share
10296260	10301140	meet you in the next class have a great night
10301140	10303700	take care
10306820	10310340	good night shade good night somewhere
10310340	10312340	okay
10312980	10320260	i'll have a 10 count 10 second counter and then i close the class
10340340	10342660	you
10370340	10372660	you
