start	end	text
7083180	7090140	And copy image address so no one will you know copyright issues you
7095660	7097460	Know if you see
7097460	7102420	Still that image seems to be short for us like if I because I've given a background size to it
7102420	7104420	Let's say remove this
7104580	7109200	Now the picture is way too big for this one content, okay?
7110200	7113680	Let's say I gave this I say this as a 400 pixel
7126840	7128840	So I make 300
7130000	7135080	Okay, anyways, I have one image readily so I'll copy that and I'll show it to you
7136080	7141840	But where did I get that images like again unsplash let me minimize this
7144320	7152320	Delete this particular thing I'll copy it. So what did I selected one random person who was actually a fishing it and
7155040	7157040	Let's say I make a no repeat
7157040	7164680	This should come actually in write-in size, but it's not coming up let's say I can give another property, which is
7165560	7167560	background
7168720	7170720	Position so it will help us to
7171680	7179200	Yeah, it is help us to move that to different positions one of what I'm using is like I'm using Center and
7180680	7183880	So one of the suggestions that I got from Teja was to
7183960	7189360	So one of the suggestions that I got from Teja was that to use background size cover
7190480	7192480	Let's say if I use cover
7194360	7196600	Okay, yeah that works too Teja
7197840	7199480	So I comment this
7199480	7201200	But it's not coming in Center
7201200	7206040	It will cover the whole content as you said that it will cover the whole content whatever it is needed
7206400	7212360	But if you want to pull that again image into Center, you have to use this and let's say I say background
7213000	7215600	Repeat to no repeat
7216640	7221440	Okay, so this is how you can play with a different background, you know
7222480	7229160	Properties that you have many people face challenge in putting it in right way. Like how you can you deal with it?
7229400	7232880	So this is how you can use it on multiple places
7235440	7238480	So there's any doubts on this
7238480	7242040	Till now any any doubts like if you have any doubts, please
7242760	7244280	Let me know
7244280	7247080	Because this is what the content that I want to cover today
7247080	7249400	The content part is over for today
7249400	7255080	Like one thing we can do is like if you want me to build HTML right for the
7255600	7263120	That portfolio project I can build that but today's content related to whatever CSS. I want to get started with it is covered
7263880	7271640	Transform scale in images that that thing is bit advanced will show it like in project specific itself some bit
7276000	7278000	Okay
7279440	7283160	But yeah, there are too many things to explore on CSS terms
7283160	7287160	Right. There are too many things to explore since today is an interaction class itself
7287160	7289160	So I will show you how to do that
7289240	7295720	There are too many things to explore since today is an interaction class itself where we have introduced a different
7296360	7297800	types of
7297800	7299800	Firstly, what is CSS then?
7300240	7307680	Different ways of adding a CSS like maybe in a file writing in style block or internal external once you have cleared on that
7308280	7311920	Different ways of selecting a tag then applying CSS styles to it
7311920	7319120	I've seen colors like different types then background images font styles. We have covered good part of content it content
7319280	7323680	Then tomorrow will have more on like on the next class next week
7324040	7327420	The classes are going to be much interesting because we'll see
7329200	7337480	Responsive layouts box model right flex boxes grid so that that that would be really interesting things will be having it in next week
7340280	7344240	Okay, so nice can I start out session
7350120	7356720	Will come we'll cover that some within next week, okay, I see one thumbs down
7359680	7362260	Okay, let's let's start with a doubt session guys
7362880	7365680	If you have any doubts, please stay in class
7366360	7372240	If you don't have doubts, you can feel free to drop off and enjoy your weekend. Please do assignments guys
7373760	7375420	Let me know if you have any challenge
7375420	7382660	I know I've seen few comments about you know compiler not being working rightly like the test cases are not working rightly
7383500	7390260	Right. So I have flagged it to the team because that's developers team who have to handle it scalar
7390540	7393740	That they have to write a right unit test cases, right?
7394180	7401340	Like when they are cheap when they're doing it and the processing speed is also slow. So the work is on
7401640	7405140	So your feedback works really in a positive way for us
7405340	7411600	So we'll we'll start to improve it because even if you see right if you go
7412500	7417140	Anywhere like you want to go and solve any like problems based on?
7418260	7422980	HTML or CSS there are no websites build assets now like if you go for problem-solving
7424440	7426440	You go for
7426960	7428960	Elite code you go for
7429400	7434120	Like, you know geek for cakes you go for a scalar you go for an interview bit
7434240	7437720	There are multiple people who have already built those in sons in
7438160	7444200	Like engines and passing that code now if you want to write some unit test cases, which is passing
7445320	7447320	Understanding HTML and writing it down
7447480	7452320	People are trying to solve that bigger problem as of now because once scalar does it properly
7452440	7455480	Maybe they'll be built it like an interview bit for the friends folks
7456040	7460520	Because now that domain on the front-end right is having a different scope
7460520	7465440	Now people are coming up learning front-end in like, you know in depth and that
7465880	7473240	Domain is being built as strong as the back-end and even the full stackers. So this is going there's a huge scope down the lane
7473960	7475320	right
7475320	7478600	So even someone can build an engine which can
7479240	7482880	Understand and pass this like, you know this problem-solving unit test cases
7483480	7489720	That's really cool problem to solve even if you think from a problem-solving perspective as of now
7489720	7492600	What's running behind the scene is node.js server?
7493560	7496480	Which is running the unit test cases like checking
7497680	7500840	Generating a dom like if someone who understands the dom
7501800	7503800	Once your HTML is submitted
7504800	7511240	Whatever you have to write written down that goes on to the server now that that once they receive that
7511880	7514800	they have written some list of unit test cases, which
7515600	7520720	Generates a dom of your copy and then the check the particular thing is there or not there
7521560	7527960	So that's where you know, and even as somebody pointed out standardization code for HTML
7528120	7530120	Oh
7531000	7537480	Standardization, you know, there are multiple formats like you know, the one is a older HTML
7537480	7541240	Now is there's a there's a HTML 5, right?
7541440	7546580	so if you see right, let's whenever I write down even the HTML right, let's say if I
7548120	7550520	Create a index.html file. I
7551960	7557160	Say HTML you see I'm getting three types of image itself if I use HTML Excel
7557360	7559360	So this is something, you know
7559960	7565420	W3 or 1999 is the old format right if I write simple HTML
7565420	7569520	This is like third version then there is something called HTML 5
7569880	7574840	Where when I generate this by default, I'm getting one of the meta tag, which is saying this
7575760	7582680	X UA compatible content IE edge what this is saying is that well if you remember we hired one of the
7583040	7585400	You know daily browser Internet Explorer
7585920	7589760	Which was bit old because Microsoft never paid attention to it
7589760	7595840	They started a different project called Microsoft edge, right and they didn't add new releases on that
7596080	7599480	now when someone like banks, right the
7600080	7605560	Whatever banks has been in the Europe or the most of the banks what they used to prefer is they used to prefer
7606120	7609600	Internet Explorer because that was used to come with a default software
7610240	7618120	Default of Microsoft software because Windows was a powerful OS that was installed in every desktop and desktop was a
7618640	7624300	Mode of using a computer in 1990s till 2005 7 till that laptops
7625000	7629240	Error came in. Okay. So Internet Explorer was a major
7631320	7638720	Important browser other than this Netscape or Mozilla Firefox Chrome was a different generation level
7638760	7643720	Okay, so this meta tax what they're saying is that hey Internet Explorer
7643720	7650360	Please use newest HTTP equivalent compatible rendering engine to pass this HTML code
7650680	7657200	so we are specifically saying that you know browser to use this this is not needed anymore because
7658680	7664120	Microsoft itself has removed support for Internet Explorer and that is that project is being shut down
7664480	7668040	Right. There is no support for that. I mean there is no engineer
7668720	7673680	Will help you out even if you face any challenge or struck on that, right? So
7674880	7681200	Similarly, if you see this utf character 8 also utf 8. So if you know like we have
7682160	7684380	Does anyone know this word ask I?
7685400	7688720	I mean you have done already
7690320	7696080	DSSO you should be knowing right ask a ask a someone like which is having a to Z
7696800	7699120	Then capital a to capital Z
7699800	7705280	Then you have zero to nine, right all this support which comes under asking like
7706000	7712600	encoding, but this is not enough to render a Chinese language or they'll go for or
7713080	7719600	Tamil type Malayali type right fonts. So this I mean this type of messages are not able to end
7719600	7721760	So under utf 8, right?
7722280	7729880	This has a very large encoding pattern this was developed after the ask I which can ask I is only supported for
7730080	7737680	English format, but if you go for other languages, you need this utf 8 encoding to convert those HTML now imagine
7738080	7742800	That we have copied one code, right of a different Mongolian language format
7742960	7748960	If you don't have this utf 8 character some browser engines might not be able to parse it
7749360	7752920	Still chrome might be a smart enough to handle it by itself
7753040	7758320	But there are some older browsers which don't have support. They need some extra additional
7759400	7762240	Information that they have to use this right?
7762840	7768560	So there are some smart people there are not some so smart people. So yeah, Unicode encoding, right?
7770000	7776280	So and yeah, this is for responsiveness this I'll explain like what is exactly happening here once we start with
7776920	7778920	responsive websites
7779080	7782360	Okay, this is pretty simple, but straightforward. I'll explain
7783840	7790860	So standardization of HTML comes with browser support guys if you have let's say there is no
7791560	7793840	Who is pioneering browser? What do you think?
7796960	7801880	Who is pioneering browser like which browser do Firefox?
7803720	7805720	Chrome
7806480	7810320	Go do you know on this thing? Do you know this thing?
7812680	7816560	Google right since this is a doubt session. I'll talk for some time
7819240	7824040	Let's say how much Google pays
7827280	7833400	To keep chrome as default
7836720	7842200	So the pioneer right the pioneer
7843040	7851080	The pioneer is chrome. I'll tell you I mean Firefox team is the Netscape team, right? Firefox is someone who has written
7853320	7855320	DnDocs
7858400	7861900	MDN is like people right whoever has been
7862700	7869100	If you go and ask him anyone right they'll suggest like hey if you want to learn web development go to MDN docs, okay
7869540	7875220	That's our best thing that you can refer to. Okay, they have been you know updating it since 2005
7875220	7883060	Which is like almost 18 years. Okay, you can go to understand web API CSS nesting HTML and everything they have
7883980	7885980	too much depth of
7886060	7888600	content but for me, right
7889200	7895040	Like I want something new way to understand read things I found web dev right web dev is really
7896320	7901920	To the next level. This is again built by this content is actually handled by Google itself
7902040	7904120	You can explore this one, right?
7904560	7911280	They have too many things like talking about PWI have score web vitals performance explaining CSS UI designs
7911360	7916760	Right there too many things need good things are happening around it. You can go and explore learn
7916960	7923120	What are the links that I've been providing you are from here because they're also what like let's say if I go for HTML
7923120	7925480	Right if I open go and let's say
7928040	7929520	Tables
7929520	7936600	Right you go to a read article some of them also have a you know podcast recorded for that
7936720	7938720	I'll show you one of the podcast. I
7940160	7943360	Mean while I was learning it we didn't have this beautiful
7944360	7946360	website built, okay
7947160	7948400	I
7948400	7950400	Learn go back to
7950680	7955480	CSS I was actually searching for better sites that I can add it
7956280	7957720	in that
7957720	7962320	Links, so I went to selectors because I wanted to give now if you see this, there's a podcast
7963200	7968000	So you can even listen the podcast when you are traveling anywhere. You don't want to see it
7968000	7975240	Just put a earphone understand the podcast. So your web development is just like going through that. It will be stored in mind like
7975840	7978860	You go and select us. You'll remember like this
7979160	7985220	Okay, you don't have no one will come and able will be able to fool you out or you will face any challenge with that
7986520	7990080	Okay, so go through them. It would be really piece of cake
7992200	7994000	So
7994000	8000640	Yeah, now I was talking about Google right they they are actually pioneers in that
8000880	8006640	They're paying many companies like billions of dollars like somebody has registered
8007280	8009800	18 billion rupees they paid it to
8010520	8016140	App to make room as a default engine like in your mobile in your mobile
8016880	8021160	You hardly go on a different browser other than crew. Do you agree?
8022760	8026880	You hardly at least for laptop basis you install
8027840	8030300	Firefox you install if you are on Mac
8030720	8034160	You might be installing Safari and deleting it right using it
8034280	8039360	But when it comes to like Android mobiles, of course, they they own it
8039720	8045680	They have their own OS Android on OS is there's their own India tried to build one OS
8045680	8050720	I think Bharat OS that didn't click it. We don't have manufacturers in in India
8051320	8058720	Can support it Bharat OS if you know anyone if anyone knows knows that but Android stack is their own
8058840	8064680	They keep on developing new and it's stuck. So whoever install that software by default engine is
8065240	8069380	In mobiles that particular thing is crew. Okay chrome search engine
8069720	8073440	But if you go for other OS's right which had like, you know some
8074120	8078580	Chinese companies has their own OS 1 plus has their own OS
8079020	8081020	Apple has their own OS
8081020	8088900	But whatever mobile ecosystem so this company Google goes and pay them that hey, please make our
8089420	8091420	browser as a default
8091700	8097260	What they're getting in back if you use more you search more they're getting that amount of data
8097580	8101060	Now data is being king. If you know the data you can write
8102140	8105260	Models on that like any LED models
8105820	8113140	Last more you then you can do you can understand people's perspective and you can do many things
8114140	8116140	So that's why they are paying it
8117500	8123300	You should be knowing it actually does anyone know the table changes that happened recently
8124580	8125900	with
8125900	8127900	open AI company
8128420	8132620	Everyone knows it right Instagram in Instagram them in many memes on it
8136220	8138220	Their CEO
8138860	8146480	Being removed from as a CEO then being bought into Microsoft again resigning from Microsoft going back to that place
8147020	8149980	Microsoft has also need to release new one chatbot
8157300	8159300	Copilot I guess
8159620	8163300	You should explore this this is actually supposed to you know
8164140	8166740	The is a chat GPT
8168780	8172180	That will be specific to Windows right Windows OS
8172180	8177900	I guess you don't need because Windows again whoever own OS right operating system
8177900	8180420	They have much of abilities to deal with it
8182540	8188740	So you can explore this that's also one of the unique thing I mean learn one thing be great one skill set
8188740	8190740	But keep an open eye
8191740	8196380	So guys I kept on talking for some time, but if you have any doubts, please let me know
8197500	8205460	Happy to you know take them understand it right if you want to build something unique right unique things
8205460	8207460	So you want to build something new thing?
8208180	8212460	if you're facing any challenge share with that get up link and
8213900	8215900	Write it down in the chat
8216140	8221140	I can help you out or the others can help you out if you want me to work out work on that
8221300	8225580	Tack me that tack me the cloud AI completely take our front-end engineers
8226620	8231780	No, no somebody. It's never going to happen. It's never going to happen. No one can automize automate everything
8232820	8238900	Can we build like an online editor as a project? You can build anything project are like
8239820	8241220	I'm
8241220	8248660	Asking you like if you let's say if you build if you ask right you go and say like if it is some imagine
8250620	8255420	There's some latency when you are I've gave you already a problem statement you can think of it
8255900	8259100	like this if you go for lead code if you go for
8260820	8263220	If you go for lead code or gig for kicks
8263220	8269660	There's able to parse your code of different languages and they're able to execute it and get your
8270260	8276260	N-number of test cases like the thousand or two thousand test cases executed and within seconds and they're getting a response back
8276740	8279260	That's not happening for HTML part
8279780	8285940	Like if you think that as a problem statement just think of it like what should be done behind the scene
8286700	8289100	Like how can you write a test cases for that one?
8289660	8291660	Because if you are able to solve this problem
8292540	8294540	You might you are getting hired
8294540	8300300	In inside this team itself like if you come with a problem statement you ping on shuman. Hey, this is happening
8300300	8303180	I found a problem and this is a solution to it
8305660	8309260	It would be cool isn't it so you have to just I
8309780	8314120	Mean if you if you have a major sites, right major sites working in open domain
8314460	8318580	You being internally you knowing it if you are adding something to their product, right?
8319020	8323820	You are having really good pitch to them at least like it's like a strong referral
8325180	8328740	That you are directly you're showcasing by the action
8330580	8332380	Right, so
8332380	8339860	Do it that way do something unique try to go like there are many people who try to find problems in the actual sites and reporting them
8339860	8341260	and
8341260	8343580	Even right if you see a problem
8344460	8346060	you
8346060	8349740	Like there are many websites, right if you go into the github.com
8350900	8357420	Get up calm simply get up calm. Don't go anywhere like it up calm just find
8361940	8363940	React
8364260	8366820	Okay, go for Facebook react, okay
8367900	8374180	This is a actual react code base, right react code base like whole react project
8374500	8376860	Whatever project was developed by Facebook itself
8377460	8378540	now
8378540	8385300	If I go here and go into the issues, there are too many problems with this framework yet. You see
8385940	8387940	These many problems are there
8388300	8395160	There is a bug there are many things that are happening. Why don't you pick one and solve it? This is what opens forces, right?
8399940	8403620	Like and imagine what this thing is written on
8404180	8410260	If you go behind the scene what this thing is written on just go and see like, okay react
8410260	8413620	They have written what are the languages are being used behind us and if you see
8414740	8417900	same HTML CSS C++
8419060	8422260	JavaScript typescript coffee script. Okay
8423020	8426340	See too many things are there JavaScript being
8426740	8433940	How people found bug in Google Insta website as much as you use it somewhere as you found as your people found bugs in
8435940	8439940	Scalar editor like whenever typing HTML same way
8439940	8446060	You have to keep using it to find out and if there is a pattern repeating it same thing. So it's a bug
8447380	8451660	Okay, you can report the bug or you can suggest three things
8452420	8459660	Okay, you can report the bug or you can suggest it like typing down email and sending it to big people
8460660	8466740	Or if you know right there are many people what they do really this this is like they attack people at the LinkedIn itself
8466740	8468740	Like if this is a bug
8470260	8474600	And tagging directly if you see this happens with a zero that mostly
8475300	8476460	because
8476460	8481100	Yeah, they earn money from it, but it depends on the type of post you are writing it
8482620	8489660	Because this happened with zero the recently because there is a huge trading volume was happening and their servers were not working as expected
8490620	8492020	so
8492020	8495620	What happened then is like people lost their bets too many
8495620	8499740	so people have tagged them that hey we lost because of this thing this issues because
8500260	8505780	That on zero that it's something that is happening is real money, right trading things. So imagine
8506740	8508740	the effect that you have
8508860	8510940	so
8510940	8514920	That's how you report a problem or you build your own like solution to it
8515740	8517740	so both ways works now
8518620	8524900	Imagine in get out and react project right this person is someone who had large amount of commit and high amount of code return
8525340	8530640	You see in between he didn't have any contributions added, but he kept doing recently also
8531420	8536460	Now if you go and search him in the LinkedIn, right you will be able to find his working at
8537420	8539800	This kind of team itself actual team
8541180	8546060	He gave his email ID and Twitter. Let's say go for his Twitter handle and x.com
8546540	8551900	Okay, so let's say is her Dan Abramov. Let's go to LinkedIn and search his name
8552420	8557540	Where is working and what this is how you reach out people at least I do personally
8558100	8564900	Because you need any mentor that you have to work with in future or anything. Let's say go into LinkedIn comms
8571940	8574700	And then what's his spelling
8590460	8592460	This is not the person
8592460	8594460	Let's say this is himself
8595500	8598700	Go below he's working with NASA SpaceX
8600060	8602060	No, you may not be the person
8603100	8605100	Who has built this
8605100	8607500	Maybe we are searching a wrong person, but
8608220	8616140	I have to see like who people are, you know, handling this reporting this or building your actual frameworks that you are using it
8616780	8618460	Cool guys
8618460	8623420	If you don't have any doubts, then let me know we can end the session for today
8623420	8627580	And we meet back on Tuesday and come back and learn more on it
8628860	8631100	Hope you are having good time guys
8631100	8635180	Hope you are able to catch up and able to understand the topics that I am discussing
8635660	8640620	Because down the road, I am going to be talking about some of the topics that I am going to be talking about
8640700	8644620	Hope you are able to catch up and able to understand the topics that I am discussing
8645180	8650540	Because down the line, right? We'll take it up a bit with face where you will be able to you know
8651500	8656060	If you keep revising, it would be a piece of cake. You won't even know when the full stack was completed
8656540	8657580	Okay
8657580	8660620	Just stay still. I'll be there with you to handle things
8661100	8666700	Okay, just keep doing assignments. Keep revising the notes that I'm saying, you know get up repo
8667500	8673340	Keep exploring if you don't understand while exploring or reading any content reach me out. I'll try to help you out. Okay
8674460	8676460	cool guys then
8676460	8680060	Thank you guys for attending to this session. See you in the next class
8680700	8682700	Thank you muneshwara
8683180	8685180	Our assignments enough never
8686540	8688540	assignments
8688540	8696060	Are basic that are needed but when it comes to project development, that's that's been that's been uh, you know thing
8696540	8701500	So somebody has question like our assignments enough to good enough to you know
8703740	8710940	Able to build projects because uh, mostly that one stack or the java stack or anything that you pick it up front end back end anything
8712540	8714540	Until unless you build projects, right?
8715420	8718880	The actual projects where you put the hyperlinks
8719820	8721820	Till then nothing is enough
8722780	8723660	Okay
8723660	8727900	You have to build projects. You have to see how you can build it currently since
8728380	8734780	We are only on html and css part. You might not be able to build complete projects using that powerful projects
8735340	8740140	Once we cover things slowly, right once your javascript is covered once your react is covered
8740620	8746620	So i'll i'll ask you to build projects on react more because that's that's what you are going to put links on
8747100	8752140	Your resume because i'll help you build few projects three to four projects that you can add directly
8752860	8758060	On uh, you know get your resume like one of the full stack project that we'll build is
8758700	8765180	Uh, you know book my show a full stack project where you learn authentication authorization database all things end to end
8765580	8769660	Which you can link it directly in your resume deploying it on your uh, you know cloud
8770300	8771820	second thing
8771900	8777900	I'll also help you build one imdb project which will be completely based on react and redux that you can link it
8778700	8783500	Okay, the portfolio project that i'll share the code base with you is not good enough
8783660	8790140	But you can uh, you can you can replicate that one that will be helpful for our practicing html and css
8790780	8795580	But you have to build projects something that's that's a single statement that I can say
8796140	8800140	You have to build projects and those projects should be added in your resume
8802780	8804780	Is that clear like
8805180	8807020	Okay, yeah
8807020	8808220	Great guys
8808220	8811340	then I think i'll keep on speaking guys, uh, so
8812460	8820700	Thank you for attending today's session. I'll uh, see you on the tuesday class where we learn box model one of the core important concepts
8820700	8822060	of css
8822060	8823580	Okay
8823580	8828380	Yeah, yeah, let's build online id. There's a many projects are going on to on id also
8828940	8833500	Competing microsoft and google are competing because both people are software companies
8835020	8842700	Google's id is something new thing. That's idx project ids. I guess you can search on that you can read more on that
8844460	8846960	Okay, so look I said good night
8858380	8860460	You
8888380	8890460	You
